HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 18.000 | t1//t0 = 5.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.079658
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.010 | alpha = 1.38 | Tmax = 0.256420
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.001 | alpha = 1.03 | Tmax = 0.156715
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.010 | alpha = 1.36 | Tmax = 0.142715
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 0.948646
 HL = 10.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.960773
 HL = 28.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 6.102486
 HL = 18.000 | t1//t0 = 13.000 | l1//l0 = 0.005 | alpha = 1.52 | Tmax = 3.759908
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.07 | Tmax = 0.332568
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.42 | Tmax = 0.059825
 HL = 2.000 | t1//t0 = 210.000 | l1//l0 = 1.000 | alpha = 1.35 | Tmax = Inf
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.36 | Tmax = 1.113804
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.010 | alpha = 1.35 | Tmax = 0.094423
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.11 | Tmax = 0.390624
 HL = 20.000 | t1//t0 = 40.000 | l1//l0 = 0.005 | alpha = 1.55 | Tmax = 3.953786
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = 0.574933
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.007 | alpha = 1.25 | Tmax = 0.129633
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.29 | Tmax = 0.947303
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.09 | Tmax = 0.145761
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.46 | Tmax = Inf
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.30 | Tmax = Inf
 HL = 0.500 | t1//t0 = 200.000 | l1//l0 = 0.030 | alpha = 1.25 | Tmax = 0.151377
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.42 | Tmax = 0.175277
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 1.222113
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.51 | Tmax = 0.190532
 HL = 10.000 | t1//t0 = 4.000 | l1//l0 = 0.001 | alpha = 1.43 | Tmax = 2.464152
 HL = 30.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = 4.194915
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.070 | alpha = 1.16 | Tmax = 0.540330
 HL = 28.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.53 | Tmax = 5.943679
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.030 | alpha = 1.34 | Tmax = 0.309894
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.030 | alpha = 1.07 | Tmax = 0.326257
 HL = 22.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 5.492656
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.408926
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.001 | alpha = 1.19 | Tmax = 0.144635
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.002 | alpha = 1.52 | Tmax = 0.255713
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.336304
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.030 | alpha = 1.32 | Tmax = 0.263667
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.070 | alpha = 1.32 | Tmax = 0.140004
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.001 | alpha = 1.25 | Tmax = 0.353105
 HL = 1.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.19 | Tmax = 0.103436
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.42 | Tmax = 1.612487
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.29 | Tmax = 0.352403
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.020 | alpha = 1.45 | Tmax = 0.162326
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.29 | Tmax = 1.309163
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.007 | alpha = 1.13 | Tmax = 0.508647
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 1.913614
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = 0.146231
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.50 | Tmax = 1.309737
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.100 | alpha = 1.28 | Tmax = 0.152505
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.020 | alpha = 1.50 | Tmax = 0.140028
 HL = 20.000 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.52 | Tmax = 4.439045
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.002 | alpha = 1.05 | Tmax = 0.535722
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.030 | alpha = 1.51 | Tmax = 0.581090
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 0.107683
 HL = 0.500 | t1//t0 = 200.000 | l1//l0 = 0.070 | alpha = 1.35 | Tmax = 0.147837
 HL = 22.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 4.580357
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.005 | alpha = 1.05 | Tmax = 0.569448
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.030 | alpha = 1.19 | Tmax = 0.197132
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.23 | Tmax = 0.103184
 HL = 7.000 | t1//t0 = 160.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = Inf
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.002 | alpha = 1.42 | Tmax = 0.949842
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.005 | alpha = 1.30 | Tmax = 0.115379
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.20 | Tmax = 0.115234
 HL = 2.000 | t1//t0 = 220.000 | l1//l0 = 0.100 | alpha = 1.05 | Tmax = 0.568587
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.001 | alpha = 1.46 | Tmax = 0.073839
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.007 | alpha = 1.14 | Tmax = 0.140075
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.500 | alpha = 1.15 | Tmax = 0.188583
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.002 | alpha = 1.35 | Tmax = 0.096924
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.30 | Tmax = 0.175375
 HL = 0.200 | t1//t0 = 70.000 | l1//l0 = 0.002 | alpha = 1.29 | Tmax = 0.239859
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.29 | Tmax = 0.094769
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.070 | alpha = 1.21 | Tmax = 0.491822
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.030 | alpha = 1.39 | Tmax = 0.212589
 HL = 20.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = Inf
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.100 | alpha = 1.28 | Tmax = 0.135327
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.100 | alpha = 1.13 | Tmax = 0.136548
 HL = 1.000 | t1//t0 = 80.000 | l1//l0 = 0.050 | alpha = 1.41 | Tmax = 0.095732
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 0.113575
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 1.052860
 HL = 28.000 | t1//t0 = 13.000 | l1//l0 = 0.007 | alpha = 1.55 | Tmax = 4.227893
 HL = 20.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = Inf
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.25 | Tmax = 0.351779
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.39 | Tmax = 1.789856
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 1.000 | alpha = 1.03 | Tmax = Inf
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.010 | alpha = 1.14 | Tmax = 0.208767
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.00 | Tmax = 0.578901
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.020 | alpha = 1.33 | Tmax = 1.241481
 HL = 22.000 | t1//t0 = 50.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = Inf
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.34 | Tmax = 1.207380
 HL = 7.000 | t1//t0 = 160.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = Inf
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.22 | Tmax = 1.090753
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.11 | Tmax = 0.227451
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = Inf
 HL = 5.000 | t1//t0 = 140.000 | l1//l0 = 1.000 | alpha = 1.28 | Tmax = Inf
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.001 | alpha = 1.48 | Tmax = 0.097141
 HL = 7.000 | t1//t0 = 5.000 | l1//l0 = 1.000 | alpha = 1.13 | Tmax = 1.822944
 HL = 1.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.24 | Tmax = Inf
 HL = 0.500 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.15 | Tmax = 0.170844
 HL = 0.200 | t1//t0 = 120.000 | l1//l0 = 0.010 | alpha = 1.00 | Tmax = 0.191664
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.050 | alpha = 1.25 | Tmax = 0.535804
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.27 | Tmax = 0.227464
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.33 | Tmax = 0.222045
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.002 | alpha = 1.24 | Tmax = 0.275941
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.52 | Tmax = 0.079061
 HL = 2.000 | t1//t0 = 180.000 | l1//l0 = 0.100 | alpha = 1.24 | Tmax = 0.427620
 HL = 10.000 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 1.970357
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.010 | alpha = 1.50 | Tmax = 0.445895
 HL = 0.500 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.05 | Tmax = 0.133524
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.300 | alpha = 1.29 | Tmax = Inf
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 1.031789
 HL = 5.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.35 | Tmax = Inf
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.005 | alpha = 1.43 | Tmax = 1.620587
 HL = 0.200 | t1//t0 = 140.000 | l1//l0 = 0.020 | alpha = 1.33 | Tmax = 0.228810
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 1.000 | alpha = 1.41 | Tmax = Inf
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.002 | alpha = 1.41 | Tmax = 1.806314
 HL = 28.000 | t1//t0 = 140.000 | l1//l0 = 0.020 | alpha = 1.57 | Tmax = 6.230533
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.007 | alpha = 1.02 | Tmax = 0.552105
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.070 | alpha = 1.23 | Tmax = 0.178796
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.065732
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.020 | alpha = 1.17 | Tmax = 0.150463
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.007 | alpha = 1.31 | Tmax = 1.240351
 HL = 0.500 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.27 | Tmax = 0.158623
 HL = 5.000 | t1//t0 = 150.000 | l1//l0 = 1.000 | alpha = 1.36 | Tmax = Inf
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.007 | alpha = 1.53 | Tmax = 0.372435
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.02 | Tmax = 0.224842
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.09 | Tmax = 0.419259
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.010 | alpha = 1.22 | Tmax = 0.146643
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.003 | alpha = 1.12 | Tmax = 0.493478
 HL = 22.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 2.396295
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.005 | alpha = 1.33 | Tmax = 0.118553
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.030 | alpha = 1.10 | Tmax = 0.172690
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.020 | alpha = 1.30 | Tmax = Inf
 HL = 0.500 | t1//t0 = 170.000 | l1//l0 = 0.030 | alpha = 1.14 | Tmax = 0.153290
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.25 | Tmax = 0.152581
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.48 | Tmax = 0.073984
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.26 | Tmax = 0.159662
 HL = 10.000 | t1//t0 = 130.000 | l1//l0 = 0.030 | alpha = 1.55 | Tmax = 1.690141
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.070 | alpha = 1.29 | Tmax = 1.291190
 HL = 0.500 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.16 | Tmax = 0.171500
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.005 | alpha = 1.01 | Tmax = 0.590419
 HL = 1.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.08 | Tmax = 0.154314
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.005 | alpha = 1.18 | Tmax = 0.104226
 HL = 0.200 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.08 | Tmax = 0.368871
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.17 | Tmax = 0.439744
 HL = 1.000 | t1//t0 = 120.000 | l1//l0 = 0.030 | alpha = 1.41 | Tmax = 0.178975
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.001 | alpha = 1.05 | Tmax = 0.094650
 HL = 1.000 | t1//t0 = 2.000 | l1//l0 = 0.070 | alpha = 1.14 | Tmax = 0.305472
 HL = 0.500 | t1//t0 = 150.000 | l1//l0 = 0.050 | alpha = 1.33 | Tmax = 0.129290
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.41 | Tmax = 0.795434
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.002 | alpha = 1.01 | Tmax = 0.215715
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.007 | alpha = 1.00 | Tmax = 0.133605
 HL = 15.000 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.51 | Tmax = 3.006461
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.010 | alpha = 1.01 | Tmax = 0.134603
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.20 | Tmax = 0.100640
 HL = 0.500 | t1//t0 = 40.000 | l1//l0 = 0.020 | alpha = 1.04 | Tmax = 0.132979
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.001 | alpha = 1.32 | Tmax = 0.436797
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.030 | alpha = 1.33 | Tmax = 0.360790
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.002 | alpha = 1.44 | Tmax = 0.477609
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.07 | Tmax = 0.134043
 HL = 1.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.126798
 HL = 1.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.11 | Tmax = 0.221889
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.22 | Tmax = 1.288129
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.007 | alpha = 1.49 | Tmax = 0.052868
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 0.030 | alpha = 1.52 | Tmax = 1.317912
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.36 | Tmax = Inf
 HL = 0.200 | t1//t0 = 100.000 | l1//l0 = 0.002 | alpha = 1.38 | Tmax = 0.117549
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.070 | alpha = 1.38 | Tmax = 0.221510
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.002 | alpha = 1.46 | Tmax = 1.453535
 HL = 10.000 | t1//t0 = 5.000 | l1//l0 = 1.000 | alpha = 1.41 | Tmax = 1.742836
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.010 | alpha = 1.33 | Tmax = 0.320530
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.19 | Tmax = 0.247664
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.44 | Tmax = 0.188092
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.00 | Tmax = 0.413506
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.020 | alpha = 1.34 | Tmax = 0.124181
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.002 | alpha = 1.23 | Tmax = 0.149817
 HL = 0.200 | t1//t0 = 40.000 | l1//l0 = 0.002 | alpha = 1.06 | Tmax = 0.314352
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.002 | alpha = 1.38 | Tmax = 1.130440
 HL = 7.000 | t1//t0 = 140.000 | l1//l0 = 0.700 | alpha = 1.43 | Tmax = Inf
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.020 | alpha = 1.29 | Tmax = 0.118217
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.166482
 HL = 2.000 | t1//t0 = 150.000 | l1//l0 = 0.100 | alpha = 1.23 | Tmax = 0.433352
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.001 | alpha = 1.10 | Tmax = 0.205955
 HL = 5.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = 0.918264
 HL = 0.200 | t1//t0 = 160.000 | l1//l0 = 0.002 | alpha = 1.09 | Tmax = 0.104244
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.010 | alpha = 1.31 | Tmax = 0.156458
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.33 | Tmax = 0.277854
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.26 | Tmax = 1.115592
 HL = 2.000 | t1//t0 = 15.000 | l1//l0 = 0.003 | alpha = 1.12 | Tmax = 0.508719
 HL = 1.000 | t1//t0 = 160.000 | l1//l0 = 0.030 | alpha = 1.15 | Tmax = 0.323750
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.700 | alpha = 1.18 | Tmax = Inf
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.300 | alpha = 1.20 | Tmax = 0.119252
 HL = 15.000 | t1//t0 = 4.000 | l1//l0 = 0.050 | alpha = 1.51 | Tmax = 2.753644
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.29 | Tmax = 1.440845
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 0.226127
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.030 | alpha = 1.22 | Tmax = 0.133433
 HL = 0.200 | t1//t0 = 220.000 | l1//l0 = 0.030 | alpha = 1.44 | Tmax = 0.308510
 HL = 0.500 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.11 | Tmax = Inf
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.001 | alpha = 1.26 | Tmax = 0.348589
 HL = 0.200 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.03 | Tmax = 0.377270
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.127466
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.32 | Tmax = Inf
 HL = 28.000 | t1//t0 = 90.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 0.500 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.29 | Tmax = 0.177099
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.04 | Tmax = 0.508914
 HL = 0.500 | t1//t0 = 10.000 | l1//l0 = 0.005 | alpha = 1.17 | Tmax = 0.147134
 HL = 0.200 | t1//t0 = 17.000 | l1//l0 = 0.005 | alpha = 1.00 | Tmax = 0.371753
 HL = 1.000 | t1//t0 = 40.000 | l1//l0 = 0.010 | alpha = 1.18 | Tmax = 0.228680
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.17 | Tmax = 0.179095
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.10 | Tmax = 0.520091
 HL = 2.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.00 | Tmax = 0.566770
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.09 | Tmax = 0.163899
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.07 | Tmax = 0.135178
 HL = 5.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.43 | Tmax = 0.851281
 HL = 7.000 | t1//t0 = 160.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 0.200 | t1//t0 = 180.000 | l1//l0 = 0.007 | alpha = 1.21 | Tmax = 0.094660
 HL = 0.500 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.18 | Tmax = 0.136580
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.100 | alpha = 1.17 | Tmax = 0.475720
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.050 | alpha = 1.31 | Tmax = 0.094897
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.020 | alpha = 1.35 | Tmax = 0.485461
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.070 | alpha = 1.24 | Tmax = 0.178654
 HL = 7.000 | t1//t0 = 170.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 0.500 | t1//t0 = 120.000 | l1//l0 = 0.005 | alpha = 1.07 | Tmax = 0.200678
 HL = 0.500 | t1//t0 = 140.000 | l1//l0 = 0.700 | alpha = 1.03 | Tmax = 0.187395
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.24 | Tmax = 0.444814
 HL = 1.000 | t1//t0 = 190.000 | l1//l0 = 0.070 | alpha = 1.27 | Tmax = 0.165639
 HL = 0.200 | t1//t0 = 30.000 | l1//l0 = 0.010 | alpha = 1.09 | Tmax = 0.364688
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.13 | Tmax = 0.133572
 HL = 5.000 | t1//t0 = 40.000 | l1//l0 = 0.070 | alpha = 1.36 | Tmax = 1.243262
 HL = 2.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.37 | Tmax = 0.334985
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.002 | alpha = 1.31 | Tmax = 0.378011
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.26 | Tmax = 0.350356
 HL = 0.500 | t1//t0 = 80.000 | l1//l0 = 0.002 | alpha = 1.10 | Tmax = 0.175423
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.300 | alpha = 1.42 | Tmax = 1.337029
 HL = 0.500 | t1//t0 = 13.000 | l1//l0 = 0.003 | alpha = 1.10 | Tmax = 0.135100
 HL = 2.000 | t1//t0 = 160.000 | l1//l0 = 0.100 | alpha = 1.31 | Tmax = 0.357119
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.005 | alpha = 1.02 | Tmax = 0.255630
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.25 | Tmax = 0.375606
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 1.000 | alpha = 1.01 | Tmax = Inf
 HL = 5.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 1.065967
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 0.019069
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.07 | Tmax = 0.521024
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 0.092753
 HL = 5.000 | t1//t0 = 180.000 | l1//l0 = 0.700 | alpha = 1.17 | Tmax = Inf
