HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = Inf
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.47 | Tmax = 0.688644
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 0.539722
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = Inf
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 1.443165
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.46 | Tmax = 0.779240
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = 3.192783
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 4.071459
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.52 | Tmax = 0.611881
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 1.816065
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 1.881675
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = 0.017673
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 2.671462
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 3.455192
 HL = 2.000 | t1//t0 = 180.000 | l1//l0 = 0.070 | alpha = 1.37 | Tmax = 0.340583
 HL = 0.200 | t1//t0 = 2.000 | l1//l0 = 0.010 | alpha = 1.40 | Tmax = 0.106283
 HL = 0.200 | t1//t0 = 140.000 | l1//l0 = 0.007 | alpha = 1.34 | Tmax = 0.097363
 HL = 1.000 | t1//t0 = 100.000 | l1//l0 = 0.030 | alpha = 1.35 | Tmax = 0.198797
 HL = 1.000 | t1//t0 = 18.000 | l1//l0 = 0.030 | alpha = 1.20 | Tmax = 0.159441
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.020 | alpha = 1.47 | Tmax = 1.241690
 HL = 5.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.37 | Tmax = 1.183143
 HL = 0.500 | t1//t0 = 190.000 | l1//l0 = 0.020 | alpha = 1.38 | Tmax = 0.207431
 HL = 5.000 | t1//t0 = 2.000 | l1//l0 = 0.030 | alpha = 1.36 | Tmax = 1.059267
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = 0.447950
 HL = 1.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.38 | Tmax = 0.083943
 HL = 22.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 2.141006
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.37 | Tmax = 0.606369
 HL = 7.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.500752
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.082001
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = 2.214767
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 1.640650
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.030 | alpha = 1.42 | Tmax = 0.138647
 HL = 0.500 | t1//t0 = 130.000 | l1//l0 = 0.020 | alpha = 1.38 | Tmax = 0.154485
 HL = 28.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.56 | Tmax = Inf
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.030 | alpha = 1.52 | Tmax = 0.707505
 HL = 20.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.45 | Tmax = Inf
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.030 | alpha = 1.38 | Tmax = 0.328527
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.030 | alpha = 1.41 | Tmax = 0.089871
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.41 | Tmax = 1.028611
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.47 | Tmax = 2.822489
 HL = 1.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.38 | Tmax = 0.086966
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 0.082364
 HL = 2.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.40 | Tmax = 0.187086
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 0.657064
 HL = 7.000 | t1//t0 = 100.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 0.834255
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.48 | Tmax = Inf
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = Inf
 HL = 2.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.39 | Tmax = 0.222620
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.46 | Tmax = Inf
 HL = 5.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 0.311330
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = Inf
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 0.090487
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 2.411877
 HL = 15.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 2.163993
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.47 | Tmax = Inf
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.038545
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.50 | Tmax = 3.557762
 HL = 2.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.43 | Tmax = 0.149978
 HL = 22.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 0.692553
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.158688
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 1.704283
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = Inf
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.070 | alpha = 1.50 | Tmax = 0.060305
 HL = 18.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = 3.287668
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = 2.397478
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 0.530800
 HL = 10.000 | t1//t0 = 120.000 | l1//l0 = 0.070 | alpha = 1.48 | Tmax = Inf
 HL = 20.000 | t1//t0 = 110.000 | l1//l0 = 0.300 | alpha = 1.55 | Tmax = Inf
 HL = 5.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 0.682522
 HL = 18.000 | t1//t0 = 17.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = 0.623230
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.207328
 HL = 22.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.42 | Tmax = 1.028666
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 1.440644
 HL = 22.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 10.000 | t1//t0 = 90.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = Inf
 HL = 2.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.46 | Tmax = 0.097808
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.062219
 HL = 22.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = Inf
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 1.537619
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 0.385479
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 1.566711
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 0.535686
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 3.590978
 HL = 10.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 1.813891
 HL = 22.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = Inf
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.44 | Tmax = 1.884592
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.300 | alpha = 1.45 | Tmax = 3.696661
 HL = 10.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.44 | Tmax = 2.088383
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 3.208291
 HL = 18.000 | t1//t0 = 10.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = 3.137603
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 0.246376
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 0.654998
 HL = 5.000 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 0.415153
 HL = 20.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 2.238065
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = Inf
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.242261
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = 0.698654
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.51 | Tmax = Inf
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = Inf
 HL = 15.000 | t1//t0 = 80.000 | l1//l0 = 0.500 | alpha = 1.55 | Tmax = Inf
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = Inf
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 2.470419
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.49 | Tmax = 3.964721
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 18.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = Inf
 HL = 18.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = 1.812085
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.213947
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = Inf
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 0.936007
 HL = 18.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.340555
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 1.825746
 HL = 10.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.54 | Tmax = Inf
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 1.717189
 HL = 10.000 | t1//t0 = 18.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.638092
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 15.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.54 | Tmax = Inf
 HL = 7.000 | t1//t0 = 40.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.206712
 HL = 18.000 | t1//t0 = 220.000 | l1//l0 = 0.300 | alpha = 1.54 | Tmax = Inf
 HL = 0.200 | t1//t0 = 140.000 | l1//l0 = 0.070 | alpha = 1.01 | Tmax = 0.349508
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.005 | alpha = 1.09 | Tmax = 0.139472
 HL = 1.000 | t1//t0 = 210.000 | l1//l0 = 0.500 | alpha = 1.30 | Tmax = Inf
 HL = 20.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.44 | Tmax = 5.009194
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.44 | Tmax = 0.091197
 HL = 20.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.50 | Tmax = 4.287828
 HL = 7.000 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.42 | Tmax = 1.546492
 HL = 2.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.40 | Tmax = 0.184402
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.34 | Tmax = Inf
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 0.750929
 HL = 1.000 | t1//t0 = 15.000 | l1//l0 = 0.020 | alpha = 1.37 | Tmax = 0.086825
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 0.498721
 HL = 22.000 | t1//t0 = 70.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 4.169609
 HL = 2.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.050994
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.38 | Tmax = 1.139366
 HL = 5.000 | t1//t0 = 9.000 | l1//l0 = 0.030 | alpha = 1.39 | Tmax = 1.029846
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.48 | Tmax = 0.573556
 HL = 5.000 | t1//t0 = 4.000 | l1//l0 = 0.030 | alpha = 1.49 | Tmax = 0.449413
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.300 | alpha = 1.43 | Tmax = 1.234869
 HL = 10.000 | t1//t0 = 13.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = 0.016755
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 0.995400
 HL = 20.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 4.084528
 HL = 18.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.40 | Tmax = Inf
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = 0.136407
 HL = 22.000 | t1//t0 = 80.000 | l1//l0 = 0.700 | alpha = 1.51 | Tmax = Inf
 HL = 7.000 | t1//t0 = 13.000 | l1//l0 = 0.100 | alpha = 1.44 | Tmax = 1.369944
 HL = 10.000 | t1//t0 = 17.000 | l1//l0 = 0.030 | alpha = 1.54 | Tmax = 0.760164
 HL = 7.000 | t1//t0 = 12.000 | l1//l0 = 0.050 | alpha = 1.49 | Tmax = 0.992505
 HL = 5.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 0.676359
 HL = 15.000 | t1//t0 = 15.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 0.146370
 HL = 7.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 1.732802
 HL = 15.000 | t1//t0 = 5.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 0.757736
 HL = 15.000 | t1//t0 = 130.000 | l1//l0 = 0.300 | alpha = 1.48 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 1.000 | alpha = 1.48 | Tmax = Inf
 HL = 20.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 3.475259
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.54 | Tmax = 2.828350
 HL = 5.000 | t1//t0 = 120.000 | l1//l0 = 0.500 | alpha = 1.39 | Tmax = Inf
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.40 | Tmax = 0.119831
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.40 | Tmax = 1.692990
 HL = 7.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.51 | Tmax = 0.697419
 HL = 15.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 2.585518
 HL = 2.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.41 | Tmax = 0.209575
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 2.665502
 HL = 7.000 | t1//t0 = 60.000 | l1//l0 = 0.100 | alpha = 1.45 | Tmax = 1.447048
 HL = 5.000 | t1//t0 = 30.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = 0.629663
 HL = 22.000 | t1//t0 = 110.000 | l1//l0 = 0.700 | alpha = 1.50 | Tmax = Inf
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.050 | alpha = 1.50 | Tmax = 0.053371
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = 0.022786
 HL = 20.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 3.391813
 HL = 15.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = Inf
 HL = 10.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 1.798313
 HL = 20.000 | t1//t0 = 120.000 | l1//l0 = 0.050 | alpha = 1.56 | Tmax = Inf
 HL = 22.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.49 | Tmax = Inf
 HL = 15.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 10.000 | t1//t0 = 50.000 | l1//l0 = 1.000 | alpha = 1.43 | Tmax = 1.597381
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 0.047761
 HL = 7.000 | t1//t0 = 15.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = 0.190974
 HL = 7.000 | t1//t0 = 100.000 | l1//l0 = 0.300 | alpha = 1.53 | Tmax = Inf
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 1.000 | alpha = 1.47 | Tmax = Inf
 HL = 22.000 | t1//t0 = 12.000 | l1//l0 = 1.000 | alpha = 1.44 | Tmax = Inf
 HL = 15.000 | t1//t0 = 10.000 | l1//l0 = 0.100 | alpha = 1.49 | Tmax = 3.308633
 HL = 5.000 | t1//t0 = 90.000 | l1//l0 = 0.700 | alpha = 1.49 | Tmax = Inf
 HL = 2.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.46 | Tmax = 0.185321
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.050 | alpha = 1.54 | Tmax = 0.315998
 HL = 22.000 | t1//t0 = 15.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = Inf
 HL = 5.000 | t1//t0 = 20.000 | l1//l0 = 0.100 | alpha = 1.48 | Tmax = 0.569599
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 0.050 | alpha = 1.52 | Tmax = 1.939709
 HL = 2.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.42 | Tmax = Inf
 HL = 20.000 | t1//t0 = 50.000 | l1//l0 = 0.500 | alpha = 1.56 | Tmax = Inf
 HL = 10.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = Inf
 HL = 7.000 | t1//t0 = 80.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 0.685215
 HL = 20.000 | t1//t0 = 90.000 | l1//l0 = 1.000 | alpha = 1.54 | Tmax = Inf
 HL = 18.000 | t1//t0 = 100.000 | l1//l0 = 0.100 | alpha = 1.56 | Tmax = Inf
 HL = 18.000 | t1//t0 = 13.000 | l1//l0 = 0.300 | alpha = 1.47 | Tmax = 4.391346
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = 0.096133
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.41 | Tmax = 0.924854
 HL = 5.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.49 | Tmax = 0.479682
 HL = 15.000 | t1//t0 = 100.000 | l1//l0 = 0.500 | alpha = 1.52 | Tmax = Inf
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.42 | Tmax = 0.883826
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 0.050 | alpha = 1.55 | Tmax = 1.722623
 HL = 5.000 | t1//t0 = 60.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = Inf
 HL = 20.000 | t1//t0 = 20.000 | l1//l0 = 0.070 | alpha = 1.55 | Tmax = 2.048365
 HL = 18.000 | t1//t0 = 70.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = Inf
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 0.015992
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 1.000 | alpha = 1.53 | Tmax = 1.341137
 HL = 18.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.53 | Tmax = 3.110386
 HL = 7.000 | t1//t0 = 18.000 | l1//l0 = 0.500 | alpha = 1.50 | Tmax = 0.480621
 HL = 18.000 | t1//t0 = 20.000 | l1//l0 = 1.000 | alpha = 1.49 | Tmax = 2.877600
 HL = 18.000 | t1//t0 = 15.000 | l1//l0 = 0.100 | alpha = 1.55 | Tmax = 1.414098
 HL = 5.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.100120
 HL = 15.000 | t1//t0 = 30.000 | l1//l0 = 0.700 | alpha = 1.55 | Tmax = Inf
 HL = 7.000 | t1//t0 = 30.000 | l1//l0 = 0.100 | alpha = 1.54 | Tmax = 0.208217
 HL = 10.000 | t1//t0 = 20.000 | l1//l0 = 0.700 | alpha = 1.53 | Tmax = 0.313197
 HL = 15.000 | t1//t0 = 70.000 | l1//l0 = 0.100 | alpha = 1.50 | Tmax = 3.421486
 HL = 15.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.52 | Tmax = 2.552260
 HL = 15.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.53 | Tmax = Inf
 HL = 15.000 | t1//t0 = 60.000 | l1//l0 = 0.300 | alpha = 1.51 | Tmax = 2.489809
 HL = 5.000 | t1//t0 = 17.000 | l1//l0 = 0.100 | alpha = 1.51 | Tmax = 0.307798
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.002 | alpha = 1.26 | Tmax = 0.318168
 HL = 2.000 | t1//t0 = 2.000 | l1//l0 = 0.002 | alpha = 1.03 | Tmax = 0.505954
 HL = 20.000 | t1//t0 = 11.000 | l1//l0 = 0.005 | alpha = 1.54 | Tmax = 3.094577
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.010 | alpha = 1.22 | Tmax = 0.143311
 HL = 1.000 | t1//t0 = 180.000 | l1//l0 = 0.300 | alpha = 1.29 | Tmax = 0.093946
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.007 | alpha = 1.38 | Tmax = 0.083813
 HL = 22.000 | t1//t0 = 60.000 | l1//l0 = 0.070 | alpha = 1.56 | Tmax = Inf
 HL = 15.000 | t1//t0 = 5.000 | l1//l0 = 0.030 | alpha = 1.48 | Tmax = 3.549271
 HL = 7.000 | t1//t0 = 17.000 | l1//l0 = 0.700 | alpha = 1.39 | Tmax = 1.196082
 HL = 10.000 | t1//t0 = 15.000 | l1//l0 = 0.500 | alpha = 1.51 | Tmax = 0.911898
 HL = 10.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.46 | Tmax = 2.163772
 HL = 10.000 | t1//t0 = 90.000 | l1//l0 = 0.050 | alpha = 1.53 | Tmax = 1.589395
 HL = 28.000 | t1//t0 = 90.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 4.709117
 HL = 5.000 | t1//t0 = 110.000 | l1//l0 = 1.000 | alpha = 1.34 | Tmax = Inf
 HL = 7.000 | t1//t0 = 70.000 | l1//l0 = 0.050 | alpha = 1.44 | Tmax = 1.797459
 HL = 2.000 | t1//t0 = 90.000 | l1//l0 = 0.030 | alpha = 1.43 | Tmax = 0.381866
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.020 | alpha = 1.36 | Tmax = 0.232709
 HL = 5.000 | t1//t0 = 80.000 | l1//l0 = 1.000 | alpha = 1.43 | Tmax = Inf
 HL = 1.000 | t1//t0 = 90.000 | l1//l0 = 0.030 | alpha = 1.44 | Tmax = 0.119942
 HL = 1.000 | t1//t0 = 140.000 | l1//l0 = 0.100 | alpha = 1.43 | Tmax = 0.086353
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.030 | alpha = 1.37 | Tmax = 0.087923
 HL = 15.000 | t1//t0 = 12.000 | l1//l0 = 0.500 | alpha = 1.46 | Tmax = 3.225966
 HL = 1.000 | t1//t0 = 50.000 | l1//l0 = 0.070 | alpha = 1.37 | Tmax = 0.094738
 HL = 10.000 | t1//t0 = 110.000 | l1//l0 = 0.030 | alpha = 1.56 | Tmax = 0.653528
 HL = 7.000 | t1//t0 = 20.000 | l1//l0 = 0.500 | alpha = 1.41 | Tmax = 1.217384
